source,ref_text,doi,verify_source,verify_title,verify_year,doi_resolves,status
T021_W3_VERIFY_REPAIR__deepseek-chat.txt,"Min, S., Krishna, K., Lyu, X., Lewis, M., Yih, W., Koh, P. W., Iyyer, M., Zettlemoyer, L., & Hajishirzi, H. (2023). FActScore: Fine-grained Atomic Evaluation of Factual Precision in Long Form Text Gen",10.18653/v1/2023.emnlp-main.741,crossref,FActScore: Fine-grained Atomic Evaluation of Factual Precision in Long Form Text Generation,2023,,resolved
T021_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Johnson, A., & Davis, P. (2024). A multi-field scoring system for hallucination detection in academic citations. Journal of the Association for Information Science and Technology, 75(4), 567-582. DOI:",10.1002/asi.24890,crossref,Empowering through digital skills: A case of alumni in the business services sector,2024,,resolved
T021_W3_VERIFY_REPAIR__deepseek-chat.txt,"Saad-Falcon, J., Khattab, O., Potts, C., & Zaharia, M. (2024). Vectara: A Platform for Building Hallucination-Free Retrieval-Augmented Generation Applications. *Proceedings of the 2024 Conference of t",10.18653/v1/2024.naacl-demo.1,crossref,TOPICAL: TOPIC Pages AutomagicaLly,2024,,resolved
T021_W3_VERIFY_REPAIR__deepseek-chat.txt,"Wang, Y., Li, J., Huang, J., & Gao, J. (2024). CheckCite: A System for Detecting Hallucinated Citations in LLM-Generated Text. *Proceedings of the 2024 Conference on Empirical Methods in Natural Langu",10.18653/v1/2024.emnlp-demo.12,crossref,Integrating INCEpTION into larger annotation processes,2024,,resolved
T021_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Thompson, R., & Nguyen, H. (2023). Cross-field consistency checks for identifying implausible citation metadata. Proceedings of the 20th ACM/IEEE Joint Conference on Digital Libraries, 88-95. DOI: 10.",10.1109/JCDL.2023.00016,unresolved,,,,unresolved
T021_W3_VERIFY_REPAIR__deepseek-chat.txt,"Chen, A., Zhang, R., & Chen, D. (2024). Citation Hallucination Detection in Large Language Models: A Benchmark and Analysis. *Proceedings of the 62nd Annual Meeting of the Association for Computationa",10.18653/v1/2024.acl-long.768,crossref,LogogramNLP: Comparing Visual and Textual Representations of Ancient Logographic Writing Systems for NLP,2024,,resolved
T021_W3_VERIFY_REPAIR__deepseek-chat.txt,"Dagdelen, J., Cruse, A., Trewartha, A., & Ceder, G. (2024). A systematic analysis of hallucination in large language models for materials science. *npj Computational Materials*, 10, Article 166. DOI: ",10.1038/s41524-024-01363-3,unresolved,,,,unresolved
T022_W0_DIRECT__deepseek-chat.txt,"Lin, S., Hilton, J., & Evans, O. (2022). TruthfulQA: Measuring how models mimic human falsehoods. In *Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics* (pp. 3214",10.18653/v1/2022.acl-long.229,crossref,TruthfulQA: Measuring How Models Mimic Human Falsehoods,2022,,resolved
T021_W3_VERIFY_REPAIR__deepseek-chat.txt,"Naguib, M., Li, X., Deng, S., & Zhao, J. (2024). Detecting and Mitigating Hallucinated Citations in Large Language Models. *arXiv preprint arXiv:2407.00797*. DOI: 10.48550/arXiv.2407.00797",10.48550/arXiv.2407.00797,openalex,A placement-value based approach to concave ROC analysis,2024,,resolved
T022_W0_DIRECT__deepseek-chat.txt,"Zhang, H., et al. (2024). Multi-field verification framework for hallucinated citation detection. *Proceedings of the 2024 ACM SIGIR Conference on Research and Development in Information Retrieval*, 5",10.1145/3626772.3657812,crossref,Multilingual Meta-Distillation Alignment for Semantic Retrieval,2024,,resolved
T022_W0_DIRECT__deepseek-chat.txt,"Menick, J., et al. (2022). Teaching language models to support answers with verified quotes. *arXiv preprint arXiv:2203.11147*. DOI: 10.48550/arXiv.2203.11147",10.48550/arXiv.2203.11147,openalex,Teaching language models to support answers with verified quotes,2022,,resolved
T022_W1_CAUTIOUS__deepseek-chat.txt,"Walters, W. H. (2023). The fake news effect: How ChatGPT generates plausible but false references. *Journal of the Association for Information Science and Technology*, 74(10), 1185-1199. DOI: 10.1002/",10.1002/asi.24824,crossref,<scp>PIM</scp> as a caring: Using ethics of care to explore personal information management as a caring process,2023,,resolved
T022_W1_CAUTIOUS__deepseek-chat.txt,"Bhattacharyya, S., & Ghosh, S. (2024). Detecting hallucinated citations in large language model outputs using DOI verification. *Proceedings of the 2024 Conference on Empirical Methods in Natural Lang",10.18653/v1/2024.emnlp-main.98,crossref,SHIELD: Evaluation and Defense Strategies for Copyright Compliance in LLM Text Generation,2024,,resolved
T022_W0_DIRECT__deepseek-chat.txt,"Saikh, T., et al. (2023). Citation hallucination detection in large language models. *Journal of Artificial Intelligence Research*, 78, 1–24. DOI: 10.1613/jair.1.14567",10.1613/jair.1.14567,unresolved,,,,unresolved
T022_W0_DIRECT__deepseek-chat.txt,"Liu, Y., & Shah, C. (2024). Temporal signals for detecting fake references in AI-generated bibliographies. *Scientometrics*, 129(2), 891–910. DOI: 10.1007/s11192-024-04912-3",10.1007/s11192-024-04912-3,unresolved,,,,unresolved
T022_W0_DIRECT__deepseek-chat.txt,"Gao, L., et al. (2023). Detecting hallucinated citations in generated text: A case study on scientific literature. *Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processi",10.18653/v1/2023.emnlp-main.70,openalex,BioT5: Enriching Cross-modal Integration in Biology with Chemical Knowledge and Natural Language Associations,2023,,resolved
T022_W1_CAUTIOUS__deepseek-chat.txt,"Chen, L., & Zhang, R. (2023). A comparative study of metadata fields for detecting fabricated references. *Journal of Informetrics*, 17(4), 101456. DOI: 10.1016/j.joi.2023.101456",10.1016/j.joi.2023.101456,crossref,"The k-step h-index in citation networks at the paper, author, and institution levels",2023,,resolved
T022_W1_CAUTIOUS__deepseek-chat.txt,"Kumar, A., & Patel, M. (2024). DOI format anomalies and author name patterns in hallucinated citations. *Information Processing & Management*, 61(3), 103678. DOI: 10.1016/j.ipm.2024.103678",10.1016/j.ipm.2024.103678,crossref,A Token-based transition-aware joint framework for multi-span question answering,2024,,resolved
T022_W1_CAUTIOUS__deepseek-chat.txt,"Liu, J., & Wang, Y. (2024). Semantic consistency of titles as a marker for citation hallucination. *Scientometrics*, 129(2), 891-907. DOI: 10.1007/s11192-024-04987-2",10.1007/s11192-024-04987-2,unresolved,,,,unresolved
T022_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Wang, X., & Li, H. (2019). Semantic anomaly detection in citation titles using BERT embeddings. *Proceedings of the 42nd International ACM SIGIR Conference*, 789-792. DOI: 10.1145/3331184.3331290",10.1145/3331184.3331290,crossref,Using Trails to Support Users with Tasks of Varying Scope,2019,,resolved
T022_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Park, J., & Kim, S. (2022). Title-abstract similarity as a proxy for citation authenticity. *Journal of the Association for Information Science and Technology*, 73(5), 701-715. DOI: 10.1002/asi.24601",10.1002/asi.24601,crossref,"A comparative mixed methods study on health information seeking among US‐born/US‐dwelling, Korean‐born/US‐dwelling, and Korean‐born/Korean‐dwelling mothers",2021,,resolved
T022_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Chen, L., & Zhang, Y. (2021). Author-topic consistency for citation hallucination detection. *Journal of Information Science*, 47(3), 345-358. DOI: 10.1177/01655515211012345",10.1177/01655515211012345,unresolved,,,,unresolved
T022_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Garcia, R., & Smith, J. (2021). Validating DOIs against Crossref for fake citation identification. *PLOS ONE*, 16(8), e0256789. DOI: 10.1371/journal.pone.0256789",10.1371/journal.pone.0256789,crossref,"A robust, low-cost instrument for real-time colorimetric isothermal nucleic acid amplification",2022,,resolved
T022_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Kumar, A., & Singh, R. (2020). Verifying author affiliation in biomedical citations. *Scientometrics*, 125(2), 1123-1140. DOI: 10.1007/s11192-020-03678-9",10.1007/s11192-020-03678-9,unresolved,,,,unresolved
T022_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Lee, C., & Park, H. (2023). Automated DOI verification pipeline for large-scale citation screening. *Quantitative Science Studies*, 4(2), 412-428. DOI: 10.1162/qss_a_00256",10.1162/qss_a_00256,crossref,Open access and international coauthorship: A longitudinal study of the United Arab Emirates research output,2023,,resolved
T022_W3_VERIFY_REPAIR__deepseek-chat.txt,"Dong, Q., Li, L., Zhang, Y., & Liu, X. (2023). Citation context-based hallucination detection in scientific text generation. *Proceedings of the 2023 Conference on Empirical Methods in Natural Languag",10.18653/v1/2023.emnlp-main.123,crossref,Byte Pair Encoding for Symbolic Music,2023,,resolved
T022_W3_VERIFY_REPAIR__deepseek-chat.txt,"Su, J., Chen, M., & Wang, H. (2024). HalluCite: A large-scale dataset for hallucinated citation detection. *Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics*, 45",10.18653/v1/2024.acl-long.456,crossref,Label-Efficient Model Selection for Text Generation,2024,,resolved
T022_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Martinez, P., & Lopez, F. (2018). Temporal logic constraints for detecting anachronistic citations. *IEEE Transactions on Knowledge and Data Engineering*, 30(9), 1789-1802. DOI: 10.1109/TKDE.2018.2801",10.1109/TKDE.2018.2801853,unresolved,,,,unresolved
T022_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Brown, T., & Davis, M. (2020). Citation time windows: A field-specific approach to hallucination detection. *Journal of Informetrics*, 14(4), 101087. DOI: 10.1016/j.joi.2020.101087",10.1016/j.joi.2020.101087,unresolved,,,,unresolved
T022_W3_VERIFY_REPAIR__deepseek-chat.txt,"Liu, Y., & Gao, Z. (2022). Evaluating the reliability of author names in automatic citation verification. *Journal of Informetrics*, 16(3), 101312. https://doi.org/10.1016/j.joi.2022.101312",10.1016/j.joi.2022.101312,crossref,A deep learning based method benefiting from characteristics of patents for semantic relation classification,2022,,resolved
T023_W0_DIRECT__deepseek-chat.txt,"H. Van de Sompel, S. Payette, J. Erickson, C. Lagoze, and S. Warner, “Rethinking scholarly communication: Building the system that scholars deserve,” *D-Lib Magazine*, vol. 10, no. 9, 2004, doi: 10.10",10.1045/september2004-vandesompel,crossref,Rethinking Scholarly Communication,2004,,resolved
T022_W3_VERIFY_REPAIR__deepseek-chat.txt,"Zheng, L., Huang, S., & Wu, F. (2024). Citation network anomaly detection for identifying fabricated references. *Journal of the Association for Information Science and Technology*, 75(2), 189–204. ht",10.1002/asi.24876,crossref,Understanding super‐partnerships in scientific collaboration: Evidence from the field of economics,2024,,resolved
T023_W0_DIRECT__deepseek-chat.txt,"N. Paskin, “Digital object identifiers for scientific data,” *Data Science Journal*, vol. 4, pp. 12–20, 2005, doi: 10.2481/dsj.4.12.",10.2481/dsj.4.12,crossref,Digital Object Identifiers for scientific data,2005,,resolved
T023_W0_DIRECT__deepseek-chat.txt,"H. Piwowar, J. Priem, V. Larivière, J. P. Alperin, L. Matthias, B. Norlander, A. Farley, J. West, and S. Haustein, “The state of OA: A large-scale analysis of the prevalence and impact of Open Access ",10.7717/peerj.4375,crossref,The state of OA: a large-scale analysis of the prevalence and impact of Open Access articles,2018,,resolved
T023_W0_DIRECT__deepseek-chat.txt,"H. Piwowar, J. Priem, and R. Orr, “The future of OA: A large-scale analysis projecting Open Access publication and readership,” *bioRxiv*, 2019, doi: 10.1101/795310.",10.1101/795310,crossref,The Future of OA: A large-scale analysis projecting Open Access publication and readership,2019,,resolved
T023_W0_DIRECT__deepseek-chat.txt,"M. J. C. L. Hendricks, D. W. G. T. Tkaczyk, and J. Lin, “Crossref: The persistence of persistent identifiers,” *Information Services & Use*, vol. 40, no. 3, pp. 183–192, 2020, doi: 10.3233/ISU-200085.",10.3233/ISU-200085,crossref,Preservation and archiving of digital media,2020,,resolved
T023_W0_DIRECT__deepseek-chat.txt,"V. Larivière, S. Haustein, and P. Mongeon, “The oligopoly of academic publishers in the digital era,” *PLOS ONE*, vol. 10, no. 6, e0127502, 2015, doi: 10.1371/journal.pone.0127502.",10.1371/journal.pone.0127502,crossref,The Oligopoly of Academic Publishers in the Digital Era,2015,,resolved
T022_W3_VERIFY_REPAIR__deepseek-chat.txt,"Wang, R., Xu, J., & Zhao, T. (2023). Robust title matching for citation integrity checking under linguistic variations. *Scientometrics*, 128(5), 2789–2808. https://doi.org/10.1007/s11192-023-04689-5",10.1007/s11192-023-04689-5,unresolved,,,,unresolved
T023_W1_CAUTIOUS__deepseek-chat.txt,"Hendricks, G., Tkaczyk, D., Lin, J., & Fenner, M. (2020). Crossref: The persistence of persistent identifiers. *Information Services & Use*, 40(3), 195–206. DOI: 10.3233/ISU-200091",10.3233/ISU-200091,crossref,Introduction to SeamlessAccess,2020,,resolved
T023_W1_CAUTIOUS__deepseek-chat.txt,"Harzing, A. W. (2019). Two new kids on the block: How well do Crossref and Dimensions measure up? *Scientometrics*, 120(3), 1037–1051. DOI: 10.1007/s11192-019-03172-2",10.1007/s11192-019-03172-2,crossref,On an approach to boosting a journal’s citation potential,2019,,resolved
T023_W1_CAUTIOUS__deepseek-chat.txt,"Laakso, M., Welling, P., Bukvova, H., Nyman, L., Björk, B. C., & Hedlund, T. (2011). The development of open access journal publishing from 1993 to 2009. *PLOS ONE*, 6(6), e20961. DOI: 10.1371/journal",10.1371/journal.pone.0020961,crossref,The Development of Open Access Journal Publishing from 1993 to 2009,2011,,resolved
T023_W1_CAUTIOUS__deepseek-chat.txt,"Hobert, A., Jahn, N., & Hauschke, C. (2021). The temporal dynamics of Crossref metadata: A longitudinal analysis. *Scientometrics*, 126(12), 9645–9665. DOI: 10.1007/s11192-021-04169-6",10.1007/s11192-021-04169-6,crossref,"Impact and visibility of Norwegian, Finnish and Spanish journals in the fields of humanities",2021,,resolved
T023_W1_CAUTIOUS__deepseek-chat.txt,"Gorraiz, J., Melero-Fuentes, D., Gumpenberger, C., & Valderrama-Zurián, J. C. (2016). Availability of digital object identifiers (DOIs) in Web of Science and Scopus. *Journal of Informetrics*, 10(1), ",10.1016/j.joi.2015.11.008,crossref,Availability of digital object identifiers (DOIs) in Web of Science and Scopus,2016,,resolved
T023_W0_DIRECT__deepseek-chat.txt,"J. Priem, H. Piwowar, and R. Orr, “Unpaywall: A large-scale, open, and multidisciplinary dataset of open access articles,” *Scientific Data*, vol. 7, no. 1, p. 290, 2020, doi: 10.1038/s41597-020-00603",10.1038/s41597-020-00603-3,unresolved,,,,unresolved
T023_W1_CAUTIOUS__deepseek-chat.txt,"Piwowar, H., Priem, J., Larivière, V., Alperin, J. P., Matthias, L., Norlander, B., ... & Haustein, S. (2018). The state of OA: A large-scale analysis of the prevalence and impact of Open Access artic",10.7717/peerj.4375,openalex,The state of OA: a large-scale analysis of the prevalence and impact of Open Access articles,2018,,resolved
T023_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Author C, Author D. (2019). Large-scale bibliometric analysis using Crossref data. *Scientometrics*, 121(2), 987-1006. DOI: 10.1007/s11192-019-03215-8.",10.1007/s11192-019-03215-8,crossref,"Cooperation, scale-invariance and complex innovation systems: a generalization",2019,,resolved
T023_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Author E, Author F. (2021). Automating citation retrieval with the Crossref REST API. *PLOS ONE*, 16(4), e0249876. DOI: 10.1371/journal.pone.0249876.",10.1371/journal.pone.0249876,crossref,"Effect of O-linked glycosylation on the antigenicity, cellular uptake and trafficking in dendritic cells of recombinant Ber e 1",2021,,resolved
T023_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Author A, Author B. (2020). Crossref as a source for citation analysis: Opportunities and limitations. *Journal of Scholarly Publishing*, 51(3), 145-160. DOI: 10.3138/jsp.51.3.01.",10.3138/jsp.51.3.01,openalex,Do Tenure and Promotion Policies Discourage Publications in Predatory Journals?,2020,,resolved
T023_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Author G, Author H. (2022). Timeliness and completeness of Crossref metadata: A longitudinal study. *Journal of Informetrics*, 16(1), 101234. DOI: 10.1016/j.joi.2021.101234.",10.1016/j.joi.2021.101234,crossref,New directions in science emerge from disconnection and discord,2022,,resolved
